"Resource_ID","name","CREATED_date","Days","RESOURCE_GROUP_NAME","subscription_NAME"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.Compute/virtualMachines/alsdep001/extensions/DependencyAgentLinux","alsdep001/DependencyAgentLinux","11-04-2022 20:29:24","413","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.Compute/virtualMachines/alsdep001/extensions/enablevmaccess","alsdep001/enablevmaccess","19-04-2022 20:01:14","405","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.Compute/virtualMachines/alsdep001/extensions/OMSAgentForLinux","alsdep001/OMSAgentForLinux","19-10-2022 01:07:25","223","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.KeyVault/vaults/kv-sandsub-s-mgt-wus2","kv-sandsub-s-mgt-wus2","08-04-2022 21:20:58","416","Microsoft.KeyVault/vaults","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.ManagedIdentity/userAssignedIdentities/id-sandsub-s-mgmt-wtus2","id-sandsub-s-mgmt-wtus2","11-04-2022 20:19:00","413","Microsoft.ManagedIdentity/userAssignedIdentities","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.Network/networkInterfaces/nic_alsdep001_sandsub","nic_alsdep001_sandsub","11-04-2022 20:19:10","413","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.Network/networkSecurityGroups/nsg_snet_sandsub_mgmt_westus2_001SBX","nsg_snet_sandsub_mgmt_westus2_001SBX","11-04-2022 20:19:00","413","Microsoft.Network/networkSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_mgmt_westus2/providers/Microsoft.Network/virtualNetworks/vnet_sandsub_westus2_001","vnet_sandsub_westus2_001","11-04-2022 20:18:59","413","Microsoft.Network/virtualNetworks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.KeyVault/vaults/kv-sandsub-s-wkz-wus2","kv-sandsub-s-wkz-wus2","11-04-2022 20:55:02","413","Microsoft.KeyVault/vaults","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.NetApp/netAppAccounts/anf_sandsub_s_s4h_westus2","anf_sandsub_s_s4h_westus2","11-04-2022 20:55:01","413","Microsoft.NetApp/netAppAccounts","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.NetApp/netAppAccounts/anf_sandsub_s_s4h_westus2/capacityPools/cp_s_s4h_01","anf_sandsub_s_s4h_westus2/cp_s_s4h_01","11-04-2022 20:55:57","413","Microsoft.NetApp/netAppAccounts/capacityPools","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.NetApp/netAppAccounts/anf_sandsub_s_s4h_westus2/capacityPools/cp_s_s4h_01/volumes/vl-s-s4h-02","anf_sandsub_s_s4h_westus2/cp_s_s4h_01/vl-s-s4h-02","11-04-2022 21:23:17","413","Microsoft.NetApp/netAppAccounts/capacityPools/volumes","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.NetApp/netAppAccounts/anf_sandsub_s_s4h_westus2/capacityPools/cp_s_s4h_01/volumes/vl-s-snr-01","anf_sandsub_s_s4h_westus2/cp_s_s4h_01/vl-s-snr-01","11-04-2022 22:46:25","413","Microsoft.NetApp/netAppAccounts/capacityPools/volumes","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/networkInterfaces/anf-vnet_sandsub_sap_westus2_001-nic-HDJL0C","anf-vnet_sandsub_sap_westus2_001-nic-HDJL0C","11-04-2022 21:23:23","413","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/networkInterfaces/nic05","nic05","22-02-2023 17:15:23","97","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/networkSecurityGroups/basicNsgnic05","basicNsgnic05","22-02-2023 17:14:38","97","Microsoft.Network/networkSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/networkSecurityGroups/nsg_snet_sansub_admin_westus2_001","nsg_snet_sansub_admin_westus2_001","11-04-2022 20:55:08","413","Microsoft.Network/networkSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/networkSecurityGroups/nsg_snet_sansub_app_westus2_001","nsg_snet_sansub_app_westus2_001","11-04-2022 20:55:08","413","Microsoft.Network/networkSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/networkSecurityGroups/nsg_snet_sansub_db_westus2_001","nsg_snet_sansub_db_westus2_001","11-04-2022 20:55:08","413","Microsoft.Network/networkSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/routeTables/rt_sandsub_s_westus2_001","rt_sandsub_s_westus2_001","11-04-2022 20:55:08","413","Microsoft.Network/routeTables","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_sap_wkz_westus2/providers/Microsoft.Network/virtualNetworks/vnet_sandsub_sap_westus2_001","vnet_sandsub_sap_westus2_001","11-04-2022 20:55:01","413","Microsoft.Network/virtualNetworks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Compute/availabilitySets/avail_s_snr_002","avail_s_snr_002","11-04-2022 22:59:20","413","Microsoft.Compute/availabilitySets","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Compute/availabilitySets/avail_s_snr_003","avail_s_snr_003","11-04-2022 22:59:20","413","Microsoft.Compute/availabilitySets","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Compute/proximityPlacementGroups/ppg_sandsub_s_snr_westus2_01","ppg_sandsub_s_snr_westus2_01","11-04-2022 22:59:18","413","Microsoft.Compute/proximityPlacementGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Compute/proximityPlacementGroups/ppg_sandsub_s_snr_westus2_02","ppg_sandsub_s_snr_westus2_02","11-04-2022 22:59:18","413","Microsoft.Compute/proximityPlacementGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Compute/proximityPlacementGroups/ppg_sandsub_s_snr_westus2_03","ppg_sandsub_s_snr_westus2_03","11-04-2022 22:59:18","413","Microsoft.Compute/proximityPlacementGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Network/applicationSecurityGroups/asg_snet_sandsub_db_db-asg","asg_snet_sandsub_db_db-asg","11-04-2022 22:59:18","413","Microsoft.Network/applicationSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Network/applicationSecurityGroups/asg_snet_sandsub_westus2_001","asg_snet_sandsub_westus2_001","11-04-2022 22:59:18","413","Microsoft.Network/applicationSecurityGroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Network/loadBalancers/lb_int_s_snr_scs-alb","lb_int_s_snr_scs-alb","11-04-2022 22:59:18","413","Microsoft.Network/loadBalancers","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_snr_westus2/providers/Microsoft.Network/loadBalancers/lb_int_s_snrd_westus2_002","lb_int_s_snrd_westus2_002","11-04-2022 22:59:30","413","Microsoft.Network/loadBalancers","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/disks/allctl001_DataDisk_0","allctl001_DataDisk_0","06-02-2023 19:28:14","112","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allctl001_datadisk_1","allctl001_datadisk_1","07-02-2023 20:01:50","111","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allctl001_datadisk_2","allctl001_datadisk_2","10-02-2023 19:30:27","108","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allctl001_disk1_940ad065380149e8b081d6d9b4098115","allctl001_disk1_940ad065380149e8b081d6d9b4098115","06-02-2023 19:28:45","112","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/disks/allsbx001_DataDisk_0","allsbx001_DataDisk_0","06-02-2023 19:41:56","112","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allsbx001_OsDisk_1_caadc33e6ccd491cac013da620f1ed1f","allsbx001_OsDisk_1_caadc33e6ccd491cac013da620f1ed1f","06-02-2023 19:42:14","112","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/disks/allsbx002_DataDisk_0","allsbx002_DataDisk_0","06-02-2023 19:50:39","112","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allsbx002_OsDisk_1_d4cdfdee0c224b5497e8d6d2ce0b9349","allsbx002_OsDisk_1_d4cdfdee0c224b5497e8d6d2ce0b9349","06-02-2023 19:51:07","112","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allsbx003_OsDisk_1_a482b249b46644118626ee5be54b949e","allsbx003_OsDisk_1_a482b249b46644118626ee5be54b949e","04-04-2023 01:39:56","56","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allsbx004_OsDisk_1_c54ea2f87ebf4491b3e1c51fef85279c","allsbx004_OsDisk_1_c54ea2f87ebf4491b3e1c51fef85279c","04-04-2023 01:46:56","56","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/disks/allsbx005_datadisk0","allsbx005_datadisk0","27-04-2023 01:17:02","33","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/disks/allsbx005_OsDisk_1_ad905252a4344cc89ad9644c64ea426d","allsbx005_OsDisk_1_ad905252a4344cc89ad9644c64ea426d","26-04-2023 21:11:08","33","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allctl001","allctl001","06-02-2023 19:28:42","112","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allctl001/extensions/AzureMonitorLinuxAgent","allctl001/AzureMonitorLinuxAgent","11-04-2023 18:21:02","49","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allctl001/extensions/enablevmaccess","allctl001/enablevmaccess","18-04-2023 02:09:35","42","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/virtualMachines/allctl001/extensions/OmsAgentForLinux","allctl001/OmsAgentForLinux","06-02-2023 19:52:17","112","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx001","allsbx001","06-02-2023 19:42:12","112","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx001/extensions/AzureMonitorLinuxAgent","allsbx001/AzureMonitorLinuxAgent","11-04-2023 18:21:02","49","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx001/extensions/enablevmaccess","allsbx001/enablevmaccess","18-04-2023 02:09:41","42","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/virtualMachines/allsbx001/extensions/OmsAgentForLinux","allsbx001/OmsAgentForLinux","06-02-2023 20:02:38","112","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx002","allsbx002","06-02-2023 19:51:05","112","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx002/extensions/AzureMonitorLinuxAgent","allsbx002/AzureMonitorLinuxAgent","11-04-2023 18:21:01","49","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/virtualMachines/allsbx002/extensions/OmsAgentForLinux","allsbx002/OmsAgentForLinux","06-02-2023 20:03:34","112","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx003","allsbx003","04-04-2023 01:39:53","56","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx003/extensions/AzureMonitorLinuxAgent","allsbx003/AzureMonitorLinuxAgent","11-04-2023 18:21:01","49","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/virtualMachines/allsbx003/extensions/OmsAgentForLinux","allsbx003/OmsAgentForLinux","04-04-2023 02:11:43","56","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx004","allsbx004","04-04-2023 01:46:54","56","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx004/extensions/AzureMonitorLinuxAgent","allsbx004/AzureMonitorLinuxAgent","11-04-2023 18:21:03","49","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_SANDSUB_S_TEST_WESTUS2/providers/Microsoft.Compute/virtualMachines/allsbx004/extensions/OmsAgentForLinux","allsbx004/OmsAgentForLinux","04-04-2023 02:12:49","56","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx005","allsbx005","26-04-2023 21:11:05","33","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Compute/virtualMachines/allsbx005/extensions/AzureMonitorLinuxAgent","allsbx005/AzureMonitorLinuxAgent","26-04-2023 21:23:32","33","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Network/networkInterfaces/allctl001208","allctl001208","06-02-2023 19:28:14","112","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Network/networkInterfaces/allsbx00199","allsbx00199","06-02-2023 19:41:56","112","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Network/networkInterfaces/allsbx002544","allsbx002544","06-02-2023 19:50:39","112","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Network/networkInterfaces/allsbx003223","allsbx003223","04-04-2023 01:39:42","56","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Network/networkInterfaces/allsbx004795","allsbx004795","04-04-2023 01:46:46","56","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_test_westus2/providers/Microsoft.Network/networkInterfaces/allsbx005616","allsbx005616","26-04-2023 21:10:58","33","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_vdp_westus2/providers/Microsoft.Network/networkInterfaces/pri_stgsvdpwestus2_blob.nic.ef86e7c9-b290-4809-b321-8a3521ab0f32","pri_stgsvdpwestus2_blob.nic.ef86e7c9-b290-4809-b321-8a3521ab0f32","11-05-2023 22:18:58","18","Microsoft.Network/networkInterfaces","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_vdp_westus2/providers/Microsoft.Network/privateEndpoints/pri_stgsvdpwestus2_blob","pri_stgsvdpwestus2_blob","11-05-2023 22:18:45","18","Microsoft.Network/privateEndpoints","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_sandsub_s_vdp_westus2/providers/Microsoft.Storage/storageAccounts/stgsvdpwestus2","stgsvdpwestus2","11-05-2023 22:18:13","18","Microsoft.Storage/storageAccounts","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - aaatee002","Failure Anomalies - aaatee002","05-08-2022 17:58:56","298","microsoft.alertsmanagement/smartDetectorAlertRules","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - poweshell001","Failure Anomalies - poweshell001","16-11-2022 22:02:38","194","microsoft.alertsmanagement/smartDetectorAlertRules","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/microsoft.alertsmanagement/smartDetectorAlertRules/Failure Anomalies - testcopy003","Failure Anomalies - testcopy003","07-12-2021 00:02:45","539","microsoft.alertsmanagement/smartDetectorAlertRules","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_TEST/providers/Microsoft.Compute/disks/alsdsv001_OsDisk_1_54fda3ba755a4659b24ebfffb73b7153","alsdsv001_OsDisk_1_54fda3ba755a4659b24ebfffb73b7153","26-07-2022 23:13:58","307","Microsoft.Compute/disks","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Compute/sshPublicKeys/alsdsv001_key","alsdsv001_key","26-07-2022 23:13:39","307","Microsoft.Compute/sshPublicKeys","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Compute/virtualMachines/alsdsv001","alsdsv001","26-07-2022 23:13:56","307","Microsoft.Compute/virtualMachines","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_TEST/providers/Microsoft.Compute/virtualMachines/alsdsv001/extensions/enablevmaccess","alsdsv001/enablevmaccess","27-07-2022 23:33:57","306","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/RG_TEST/providers/Microsoft.Compute/virtualMachines/alsdsv001/extensions/OmsAgentForLinux","alsdsv001/OmsAgentForLinux","27-07-2022 22:36:08","306","Microsoft.Compute/virtualMachines/extensions","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.DataProtection/ResourceGuards/rsg-name","rsg-name","16-03-2022 21:22:12","439","Microsoft.DataProtection/ResourceGuards","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.EventGrid/systemTopics/testsynapsecona-7ade2a1d-52ac-43c2-ac6d-ee1bdad8a00d","testsynapsecona-7ade2a1d-52ac-43c2-ac6d-ee1bdad8a00d","06-12-2021 23:23:44","539","Microsoft.EventGrid/systemTopics","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/microsoft.insights/actiongroups/Application Insights Smart Detection","Application Insights Smart Detection","07-12-2021 00:02:43","539","microsoft.insights/actiongroups","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/microsoft.insights/components/aaatee002","aaatee002","05-08-2022 17:48:51","298","microsoft.insights/components","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/microsoft.insights/components/poweshell001","poweshell001","16-11-2022 21:52:32","194","microsoft.insights/components","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Insights/dataCollectionRules/Windows-VM-test-Rule","Windows-VM-test-Rule","14-02-2023 16:41:50","105","Microsoft.Insights/dataCollectionRules","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.KeyVault/vaults/KV-AllStar","KV-AllStar","22-04-2021 22:59:44","767","Microsoft.KeyVault/vaults","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Logic/workflows/GetAppRoleAssignment","GetAppRoleAssignment","10-06-2021 02:00:18","719","Microsoft.Logic/workflows","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Logic/workflows/GetAppRoleAssignment-CLone","GetAppRoleAssignment-CLone","28-06-2021 15:52:33","701","Microsoft.Logic/workflows","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Logic/workflows/security_test","security_test","04-06-2021 00:57:36","725","Microsoft.Logic/workflows","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Logic/workflows/test001","test001","24-08-2022 17:27:32","279","Microsoft.Logic/workflows","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Network/bastionHosts/rg_test-vnet-bastion","rg_test-vnet-bastion","26-07-2022 23:19:57","307","Microsoft.Network/bastionHosts","sandbox"
"/subscriptions/a96e49c9-c03d-4ead-adc8-069ffcbc3b29/resourceGroups/rg_test/providers/Microsoft.Network/networkInterfaces/alsdsv001644_z1","alsdsv001644_z1","26-07-2022 23:13:53","307","Microsoft.Network/networkInterfaces","sandbox"
